dates,campaign_name,creative_name,total_spent,impressions,clicks,click_through_rate,leads,platform,adset_name,cost_per_lead,conversion_rate
1/20/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,640.08,3698,19,0.51379124,1.0,Facebook,Related To Study In US [ 31st Oct ],640.08,5.263157894736842
4/19/2024,USP Study Abroad_Generic_240224,USP_S14_Akron_13L,70.25,96,9,9.375,1.0,Facebook,All India focusing on Uni Ad Set_060324,70.25,11.11111111111111
1/20/2024,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India  new link,#6 ( Graphic ) - Master's Degree In 12 Months,1874.11,5770,126,2.18370884,11.0,Facebook,Open Targeting - Advantage+ audience [ 7th Dec ],170.37363636363636,8.73015873015873
1/19/2024,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#6 ( Graphic ) - Master's Degree In 12 Months,961.93,3925,59,1.50318471,6.0,Facebook,Open Targeting - Advantage+ audience [ 23rd Nov ],160.32166666666666,10.16949152542373
1/19/2024,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#10 ( Graphic ) - Get Into Top US Universitie,2.86,12,3,25,1.0,Facebook,Entrance Exam [ 23rd Nov ],2.86,33.33333333333333
1/19/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,1375.2,7301,29,0.39720586,3.0,Facebook,Entrance Exam [ 31st Oct ],458.40000000000003,10.344827586206897
1/19/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,315.69,619,12,1.93861066,1.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],315.69,8.333333333333332
3/29/2024,USP Study Abroad_Generic_240224,#6 ( Graphic ) - Master's Degree In 12 Months,1629.94,7333,37,0.50456839,5.0,Facebook,All India focusing on Uni Ad Set_060324,325.988,13.513513513513514
1/19/2024,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,263.33,575,3,0.52173913,1.0,Facebook,Focusing On University [ 23rd Nov ],263.33,33.33333333333333
1/19/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#2 ( Graphic ) - State University Of New York,734.23,874,16,1.83066362,1.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],734.23,6.25
3/26/2024,USP_MS + Coop Campaign_240224,USP_Drexel_Repay_new,265.67,10,2,20,1.0,Facebook,MS + Coop All India Ad set - 240224,265.67,50.0
12/4/2023,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#2 ( Graphic ) - State University Of New York,144.81,433,2,0.46189376,1.0,Facebook,Entrance Exam [ 31st Oct ],144.81,50.0
4/1/2024,USP_Webinar2_270324,USP_Webinar_MSunder12Months,160.99,793,3,0.37831021,1.0,Facebook,All India test aud Webinar_270324,160.99,33.33333333333333
1/19/2024,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#2 ( Graphic ) - State University Of New York,352.78,576,4,0.69444444,2.0,Facebook,Focusing On University [ 23rd Nov ],176.39,50.0
4/1/2024,USP_Webinar2_270324,USP_RG_webinar_V4_Namita,1485.04,7993,25,0.31277368,2.0,Facebook,All India test aud Webinar_270324,742.52,8.0
1/19/2024,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India  New Link,#6 ( Graphic ) - Master's Degree In 12 Months,345.53,2452,15,0.61174551,2.0,Facebook,Focusing On University [ 23rd Nov ],172.765,13.333333333333334
1/19/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,1170.92,8164,51,0.62469378,9.0,Facebook,Entrance Exam,130.10222222222222,17.647058823529413
1/19/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,1204.71,6516,123,1.88766114,24.0,Facebook,Open Targeting - Advantage+ audience,50.19625,19.51219512195122
1/19/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,1153.08,5435,24,0.44158234,3.0,Facebook,Focusing On University,384.35999999999996,12.5
4/19/2024,USP_2_Lead-gen-2_Top4-states_050424,#6 ( Graphic ) - Master's Degree In 12 Months,1636.2,9128,58,0.63540754,6.0,Facebook,USP-2_KA_TN_050424,272.7,10.344827586206897
3/29/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_shreya_VideoAd7,366.64,1128,10,0.88652482,1.0,Facebook,Marketing+MBA AP&TS - 240224,366.64,10.0
3/29/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_kavita&steffi_VideoAd6,3551.67,43377,118,0.27203357,3.0,Facebook,Marketing+MBA AP&TS - 240224,1183.89,2.5423728813559325
1/19/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,1391.38,6762,51,0.75421473,6.0,Facebook,Related To Study In US [ 31st Oct ],231.89666666666668,11.76470588235294
1/19/2024,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#9 ( Graphic ) - Study In The US,265.14,61,4,6.55737705,1.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],265.14,25.0
1/19/2024,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India  new link,#6 ( Graphic ) - Master's Degree In 12 Months,3832.0,11940,277,2.319933,21.0,Facebook,Open Targeting - Advantage+ audience [ 7th Dec ],182.47619047619048,7.581227436823104
1/19/2024,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India  New Link,#6 ( Graphic ) - Master's Degree In 12 Months,2400.27,21614,97,0.4487832,10.0,Facebook,Related To Study In US [ 23rd Nov ],240.027,10.309278350515463
1/19/2024,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India  New Link,#9 ( Graphic ) - Study In The USA,18.88,36,2,5.55555556,1.0,Facebook,Related To Study In US [ 23rd Nov ],18.88,50.0
2/5/2024,USP_Program_More-Volume_No Logic_India_220124,USP_Influencer_videoAd2,437.34,2898,13,0.44858523,1.0,Facebook,Entrance Exam_India,437.34,7.6923076923076925
1/18/2024,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#6 ( Graphic ) - Master's Degree In 12 Months,318.85,1248,25,2.00320513,1.0,Facebook,Open Targeting - Advantage+ audience [ 23rd Nov ],318.85,4.0
3/21/2024,USP Study Abroad_Generic_240224,#6 ( Graphic ) - Master's Degree In 12 Months,5475.12,39763,110,0.27663909,6.0,Facebook,KA&TN Generic Leads Ad Set_240224,912.52,5.454545454545454
1/18/2024,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#8 ( Graphic ) - Study In The USA,162.76,312,8,2.56410256,1.0,Facebook,Open Targeting - Advantage+ audience [ 23rd Nov ],162.76,12.5
1/18/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,902.55,4828,34,0.70422535,5.0,Facebook,Entrance Exam [ 31st Oct ],180.51,14.705882352941178
1/18/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,444.25,653,11,1.68453292,2.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],222.125,18.181818181818183
1/18/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#8 ( Graphic ) - Study In The USA,458.48,715,16,2.23776224,6.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],76.41333333333334,37.5
1/18/2024,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#9 ( Graphic ) - Study In The US,64.96,104,3,2.88461538,1.0,Facebook,Focusing On University [ 23rd Nov ],64.96,33.33333333333333
12/4/2023,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#1 ( Graphic ) - Want To Build Your Career In The US?,196.43,456,8,1.75438596,2.0,Facebook,Entrance Exam [ 31st Oct ],98.215,25.0
3/22/2024,US_Pathway_2_Lead_gen_4_220324,USP_easy-for-you_C36,708.72,3062,13,0.43%,1.0,LinkedIn,Not Defined,708.72,7.6923076923076925
1/18/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#2 ( Graphic ) - State University Of New York,22.65,32,4,12.5,1.0,Facebook,Entrance Exam [ 31st Oct ],22.65,25.0
3/15/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_RG_VideoAd5,1721.14,6821,42,0.61574549,3.0,Facebook,Marketing+MBA KA&TN - 240224,573.7133333333334,7.142857142857142
1/18/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,69.67,146,2,1.36986301,1.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],69.67,50.0
11/13/2023,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#2 ( Graphic ) - State University Of New York,412.57,922,12,1.30151844,2.0,Facebook,Focusing On University [ 4th Nov ],206.285,16.666666666666664
3/12/2024,USP Study Abroad_Generic_240224,#8 ( Graphic ) - Study In The USA,728.92,181,8,4.4198895,3.0,Facebook,All India Counselling Look-a-like_290224,242.97333333333333,37.5
3/26/2024,USP_Webinar_070324,USP_RG_webinar_V4_Namita,1521.13,14026,32,0.22814773,3.0,Facebook,All India Look-a-like of form fillers 180324,507.04333333333335,9.375
1/18/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,897.09,6235,58,0.93023256,9.0,Facebook,Entrance Exam,99.67666666666668,15.517241379310345
3/18/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_Fairfield-MBA_2,6050.83,1420,25,1.76056338,11.0,Facebook,Marketing+MBA All India - 240224,550.0754545454546,44.0
1/18/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,933.29,6785,33,0.48636699,2.0,Facebook,Related To Study In US,466.645,6.0606060606060606
1/18/2024,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India  New Link,#6 ( Graphic ) - Master's Degree In 12 Months,327.16,1478,10,0.67658999,1.0,Facebook,Focusing On University [ 23rd Nov ],327.16,10.0
4/13/2024,USP_Webinar_070324,USP_RG_webinar_V1,3132.65,12400,43,0.34677419,2.0,Facebook,All India Look-a-like of form fillers 180324,1566.325,4.651162790697675
1/18/2024,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India  New Link,#6 ( Graphic ) - Master's Degree In 12 Months,1551.73,11395,56,0.49144362,6.0,Facebook,Related To Study In US [ 23rd Nov ],258.62166666666667,10.714285714285714
3/21/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_Fairfield-MBA_2,2152.68,736,9,1.22282609,4.0,Facebook,Marketing+MBA All India - 240224,538.17,44.44444444444444
4/20/2024,USP_MS + Coop Campaign_240224,USP_Drexel_EWYL_new-Webinar,1762.93,4028,31,0.76961271,3.0,Facebook,MS + Coop All India Ad set - 240224,587.6433333333333,9.67741935483871
4/20/2024,USP_2_Lead-gen-2_Top4-states_050424,#6 ( Graphic ) - Master's Degree In 12 Months,1609.79,9312,53,0.56915808,11.0,Facebook,USP-2_AP_TS_050424,146.34454545454545,20.754716981132077
3/21/2024,USP_MS + Coop Campaign_240224,USP_RIT_1_Getpaid,21113.99,54181,462,0.85269744,128.0,Facebook,MS + Coop All India Ad set - 240224,164.953046875,27.705627705627705
1/17/2024,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#6 ( Graphic ) - Master's Degree In 12 Months,451.14,2805,20,0.71301248,1.0,Facebook,Entrance Exam [ 23rd Nov ],451.14,5.0
1/17/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,266.64,1796,4,0.22271715,1.0,Facebook,Entrance Exam [ 31st Oct ],266.64,25.0
1/17/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,276.96,455,5,1.0989011,1.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],276.96,20.0
3/26/2024,USP_Webinar_070324,USP_RG_webinar_V4_Namita,12412.29,99392,280,0.28171281,23.0,Facebook,All India Study abroad Interest 070324,539.6647826086956,8.214285714285714
3/18/2024,USP_Webinar_070324,USP_Webinar_MSunder12Months,2938.89,15646,54,0.34513614,4.0,Facebook,All India Study abroad Interest 070324,734.7225,7.4074074074074066
3/18/2024,USP_Webinar_070324,USP_Webinar_Saturdayfuture,2094.85,5502,22,0.3998546,2.0,Facebook,All India Study abroad Interest 070324,1047.425,9.090909090909092
1/17/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,319.31,1695,8,0.4719764,1.0,Facebook,Related To Study In US [ 31st Oct ],319.31,12.5
3/18/2024,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,747.54,2673,26,0.97268986,1.0,Facebook,All India focusing on Uni Ad Set_060324,747.54,3.8461538461538463
4/15/2024,US_Pathway_2_Lead_gen_1_091123,USP_Program_Linkedin_Static_C11_SB-3YWP,527.16,1894,10,0.53%,1.0,LinkedIn,Not Defined,527.16,10.0
3/29/2024,USP_MS + Coop Campaign_240224,USP_shreya_VideoAd7,550.39,14,2,14.28571429,2.0,Facebook,MS + Coop KA&TN Ad set - 240224,275.195,100.0
3/29/2024,USP_Webinar_070324,USP_RG_webinar_V2,155.2,2887,14,0.48493246,1.0,Facebook,All India Study abroad Interest 070324,155.2,7.142857142857142
3/29/2024,USP_Webinar_070324,USP_RG_webinar_V1,958.41,5888,35,0.59442935,3.0,Facebook,All India Study abroad Interest 070324,319.46999999999997,8.571428571428571
1/17/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#1 ( Graphic ) - Want To Build Your Career In The US?,51.34,305,2,0.6557377,1.0,Facebook,Focusing On University [ 4th Nov ],51.34,50.0
4/13/2024,USP_2_Lead-gen-1_220124,USP_S1_We-guarantee,425.97,156,7,4.48717949,3.0,Facebook,USP-2_Data_Job-title_India_exclude_KATNTSAP,141.99,42.857142857142854
3/18/2024,USP_Webinar_070324,USP_RG_webinar_V1,1308.27,4726,19,0.40203132,1.0,Facebook,All India Study abroad Interest 070324,1308.27,5.263157894736842
3/26/2024,US_Pathway_2_Lead_gen_1_091123,USP_Program_Linkedin_Static_C12_CW-3YWP,424.07,1659,8,0.48%,2.0,LinkedIn,Not Defined,212.035,25.0
3/29/2024,USP_Webinar_070324,USP_Webinar_MSunder12Months,7744.94,49856,176,0.35301669,17.0,Facebook,All India Study abroad Interest 070324,455.5847058823529,9.659090909090908
3/29/2024,USP Study Abroad_Generic_240224,USP_S1_We-guarantee,111.6,16,2,12.5,1.0,Facebook,AP&TS Generic Leads Ad Set_240224,111.6,50.0
1/17/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd4,52.81,95,3,3.15789474,1.0,Facebook,Open Targeting - Advantage+ audience,52.81,33.33333333333333
12/4/2023,US_Pathway_2_Lead_gen_1_091123,USP_Program_Linkedin_Static_C12_CW-3YWP,109.07,258,4,1.55%,1.0,LinkedIn,Not Defined,109.07,25.0
11/14/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#2 ( Graphic ) - State University Of New York,284.43,1182,8,0.67681895,1.0,Facebook,Entrance Exam [ 31st Oct ],284.43,12.5
11/14/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#1 ( Graphic ) - Want To Build Your Career In The US?,98.32,223,2,0.89686099,1.0,Facebook,Entrance Exam [ 31st Oct ],98.32,50.0
3/26/2024,USP Study Abroad_Generic_240224,#15 ( Graphic ) - Dual coursework_Plain,184.99,48,2,4.16666667,1.0,Facebook,All India Generic Leads Ad Set_240224,184.99,50.0
3/26/2024,USP Study Abroad_Generic_240224,USP_RG_VideoAd5,30.53,265,3,1.13207547,1.0,Facebook,All India Counselling Look-a-like_290224,30.53,33.33333333333333
2/5/2024,USP_Program_More-Volume_No Logic_India_220124,#6 ( Graphic ) - Master's Degree In 12 Months,209.74,1108,7,0.63176895,1.0,Facebook,Related To Study In US_India,209.74,14.285714285714285
4/20/2024,USP_MS + Coop Campaign_240224,USP_Drexel_EM_new-Webinar,860.55,1485,17,1.14478114,1.0,Facebook,MS + Coop All India Ad set - 240224,860.55,5.88235294117647
1/19/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#9 ( Graphic ) - Study In The US,277.24,578,9,1.55709343,2.0,Facebook,Focusing On University [ 4th Nov ],138.62,22.22222222222222
3/29/2024,USP Study Abroad_Generic_240224,USP_S1_We-guarantee,157.87,94,3,3.19148936,1.0,Facebook,All India focusing on Uni Ad Set_060324,157.87,33.33333333333333
2/5/2024,USP_Program_More-Volume_No Logic_South-states_220124,USP_Influencer_videoAd2,502.26,4244,10,0.23562677,1.0,Facebook,Related To Study In US_South-states,502.26,10.0
4/15/2024,USP Study Abroad_Generic_240224,USP_S14_Akron_13L,512.77,160,8,5,1.0,Facebook,All India Generic Leads Ad Set_240224,512.77,12.5
2/5/2024,USP_Program_More-volume_With-Logic_India_220124,USP_Influencer_videoAd2,252.4,410,8,1.95121951,2.0,Facebook,Open Targeting - Advantage+ audience_India,126.2,25.0
3/26/2024,USP Study Abroad_Generic_240224,USP_shreya_VideoAd7,542.82,47,8,17.0212766,2.0,Facebook,All India Counselling Look-a-like_290224,271.41,25.0
3/26/2024,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,5292.56,68513,289,0.42181776,13.0,Facebook,All India Generic Leads Ad Set_240224,407.12,4.498269896193772
2/5/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,620.37,2976,22,0.73924731,2.0,Facebook,Focusing On University,310.185,9.090909090909092
2/5/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,1481.04,8262,146,1.7671266,29.0,Facebook,Open Targeting - Advantage+ audience,51.070344827586204,19.863013698630137
11/5/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#2 ( Graphic ) - State University Of New York,46.48,98,4,4.08163265,1.0,Facebook,Focusing On University [ 4th Nov ],46.48,25.0
2/5/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd4,162.98,771,11,1.42671855,1.0,Facebook,Focusing On University,162.98,9.090909090909092
2/5/2024,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India  new link,#6 ( Graphic ) - Master's Degree In 12 Months,1874.13,5507,119,2.16088614,17.0,Facebook,Open Targeting - Advantage+ audience [ 7th Dec ],110.2429411764706,14.285714285714285
2/5/2024,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India  new link,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,81.94,5,1,20,1.0,Facebook,Open Targeting - Advantage+ audience [ 7th Dec ],81.94,100.0
3/29/2024,USP Study Abroad_Generic_240224,USP_S5_easy-for-you,2961.86,56,16,28.57142857,10.0,Facebook,All India Counselling Look-a-like_290224,296.18600000000004,62.5
3/26/2024,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,2026.5,17438,48,0.27526092,1.0,Facebook,KA&TN Generic Leads Ad Set_240224,2026.5,2.083333333333333
2/5/2024,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#6 ( Graphic ) - Master's Degree In 12 Months,2048.19,7504,65,0.86620469,2.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],1024.095,3.076923076923077
2/5/2024,USP_Program_Higher Intent_No Logic_South-states_220124,USP_Influencer_videoAd3,233.57,709,6,0.84626234,1.0,Facebook,Focusing On University_South-states,233.57,16.666666666666664
2/5/2024,USP_Program_Higher Intent_No Logic_India_220124,USP_Influencer_videoAd2,182.32,462,2,0.43290043,1.0,Facebook,Focusing On University_India,182.32,50.0
2/5/2024,USP_Program_More-volume_With-Logic_South-states_220124,#6 ( Graphic ) - Master's Degree In 12 Months,552.16,4326,16,0.36985668,1.0,Facebook,Related To Study In US_South-states,552.16,6.25
2/5/2024,USP_2_Lead-gen-1_220124,#6 ( Graphic ) - Master's Degree In 12 Months,366.82,1498,19,1.26835781,2.0,Facebook,USP-2_Data_Job-title_KATNTSAP,183.41,10.526315789473683
3/15/2024,USP Study Abroad_Generic_240224,#6 ( Graphic ) - Master's Degree In 12 Months,3024.24,4698,37,0.78756918,9.0,Facebook,All India Counselling Look-a-like_290224,336.02666666666664,24.324324324324326
2/5/2024,USP_Program_Higher Intent_No Logic_India_220124,#6 ( Graphic ) - Master's Degree In 12 Months,548.65,2880,17,0.59027778,2.0,Facebook,Focusing On University_India,274.325,11.76470588235294
2/5/2024,USP_Program_Higher Intent_No Logic_India_220124,#6 ( Graphic ) - Master's Degree In 12 Months,106.59,1179,7,0.59372349,1.0,Facebook,Entrance Exam_India,106.59,14.285714285714285
2/5/2024,USP_Program_More-Volume_No Logic_South-states_220124,#6 ( Graphic ) - Master's Degree In 12 Months,923.03,8189,23,0.28086457,2.0,Facebook,Related To Study In US_South-states,461.515,8.695652173913043
2/5/2024,USP_2_Lead-gen-1_220124,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,1543.42,115,3,2.60869565,13.0,Facebook,USP-2_Data_Job-title_India_exclude_KATNTSAP,118.72461538461539,433.3333333333333
